Date,TemperatureCMax,TemperatureCMin,TemperatureCAvg,TdAvgC,HrAvg,WindkmhDir,WindkmhInt,PresslevHp,Precmm,TotClOct,lowClOct,SunD1h,VisKm,station_ID,WindkmhGust,PreselevHp,SnowDepcm
2024-01-19,30.3,24.6,27,23.8,82.5,NNW,11.1,1009.7,2.0,7.0,2.4,0.1,10.9,48698,NA,NA,NA
2024-01-20,30.7,23.3,25.2,23.5,91.5,NNW,8.9,1010.9,37.2,7.9,3.8,0.4,7.5,48698,NA,NA,NA
2024-01-21,31.8,23.4,25.3,22.5,84.8,NNW,9.3,1011.7,2.8,7.4,1.8,0.0,10.8,48698,NA,NA,NA
2024-01-22,32.3,24.4,27.5,23.6,80.6,N,10.4,1011.6,13.0,7.0,2.2,8.7,12.5,48698,NA,NA,NA
2024-01-23,32.9,25.4,28.1,24.1,79.8,N,11.7,1012.3,0.0,7.0,2.1,9.4,12.6,48698,NA,NA,NA
2024-01-24,32.9,23.8,26.5,24.3,88.8,N,8.9,1012.6,49.8,7.0,3.4,6.9,8.1,48698,NA,NA,NA
2024-01-25,30.4,23.9,26.6,24.1,86.9,N,13.0,1013.4,65.2,7.2,4.0,2.7,8.1,48698,NA,NA,NA
2024-01-26,31.0,23.8,26.3,24.0,86.7,N,15.5,1014.6,18.4,7.2,2.4,1.8,11.1,48698,NA,NA,NA
2024-01-27,31.6,26.6,28.2,23.9,78.1,N,21.1,1013.9,Tr,7.0,2.2,7.1,12.8,48698,NA,NA,NA
2024-01-28,31.2,25.4,28,23.8,79.0,N,17.3,1013.6,0.4,6.6,3.1,9.9,11.4,48698,NA,NA,NA
2024-01-29,31.4,26.0,28,23.5,77.2,N,20.8,1013.5,Tr,6.9,2.8,9.7,10.4,48698,NA,NA,NA
2024-01-30,31.2,25.6,27.8,23.0,75.7,N,17.2,1013.4,Tr,6.9,1.4,8.6,11.0,48698,NA,NA,NA
2024-01-30,31.2,25.6,27.8,23.0,75.7,N,17.2,1013.4,Tr,6.9,1.4,8.6,11.0,48698,NA,NA,NA
2024-01-31,31.6,25.5,27.8,22.9,75.7,N,14.9,1013.4,0.0,7.0,1.4,8.6,12.1,48698,NA,NA,NA
2024-01-31,31.6,25.5,27.8,22.9,75.7,N,14.9,1013.4,0.0,7.0,1.4,8.6,12.1,48698,NA,NA,NA
2024-02-01,32.0,25.9,28.1,23.3,76.3,N,18.1,1013.5,0.0,7.0,3.4,6.2,12.0,48698,NA,NA,NA
2024-02-01,32.0,25.9,28.1,23.3,76.3,N,18.1,1013.5,0.0,7.0,3.4,6.2,12.0,48698,NA,NA,NA
2024-02-02,31.9,26.0,28.2,23.7,77.5,N,15.8,1013.0,0.0,6.9,1.9,6.0,12.4,48698,NA,NA,NA
2024-02-03,32.0,26.1,28.4,23.7,76.3,N,16.6,1012.9,0.0,7.0,1.4,9.7,12.8,48698,NA,NA,NA
2024-02-04,32.6,25.3,28.2,22.9,74.3,N,14.0,1013.3,0.0,7.0,1.1,8.9,12.1,48698,NA,NA,NA
2024-02-05,32.7,25.2,28.4,22.8,73.1,N,15.4,1013.3,0.0,7.0,2.1,9.5,12.2,48698,NA,NA,NA
2024-02-06,32.7,25.6,28.4,23.2,74.3,N,14.0,1013.6,0.0,7.0,1.4,10.6,13.8,48698,NA,NA,NA
2024-02-07,32.9,25.7,28.2,23.9,79.0,N,12.7,1012.7,11.0,7.0,2.2,8.2,11.9,48698,NA,NA,NA
2024-02-08,32.6,25.9,28.4,24.0,78.1,N,13.0,1011.6,0.0,6.9,1.8,6.6,13.0,48698,NA,NA,NA
2024-02-09,33.1,26.3,28.7,24.1,77.0,N,13.9,1011.6,0.0,7.0,3.1,7.8,10.9,48698,NA,NA,NA
2024-02-10,32.6,24.4,27.7,22.7,75.2,NNW,14.4,1013.3,Tr,6.9,2.2,6.5,12.5,48698,NA,NA,NA
2024-02-11,32.3,24.9,28.1,23.1,75.4,N,17.0,1014.3,6.2,7.0,2.9,10.3,9.9,48698,NA,NA,NA
2024-02-12,31.8,24.3,27.3,23.5,81.7,N,15.4,1014.0,24.4,7.5,3.8,9.6,9.2,48698,NA,NA,NA
2024-02-13,30.2,24.6,26.6,23.6,83.5,NNW,15.5,1013.2,8.0,7.0,4.1,0.7,10.1,48698,NA,NA,NA
2024-02-14,31.2,25.0,27.6,24.3,82.0,N,17.2,1012.0,4.2,7.0,3.6,3.8,9.8,48698,NA,NA,NA
2024-02-15,31.7,25.7,27.5,24.2,82.8,N,15.1,1011.7,5.6,7.1,5.4,7.3,8.2,48698,NA,NA,NA
2024-02-16,31.1,25.4,27.8,23.9,79.1,N,17.3,1012.2,Tr,7.0,3.6,2.0,9.9,48698,NA,NA,NA
2024-02-17,31.8,26.1,27.8,23.3,77.4,N,16.1,1011.7,0.2,7.0,2.5,8.3,10.4,48698,NA,NA,NA
2024-02-18,31.5,26.1,28.1,23.1,75.1,N,15.4,1011.7,Tr,6.6,1.9,6.9,10.6,48698,NA,NA,NA
2024-02-19,32.3,26.0,28.6,23.4,75.0,N,15.7,1011.7,0.0,6.9,1.6,11.1,12.6,48698,NA,NA,NA
2024-02-20,32.5,26.4,28.9,24.0,76.0,N,15.3,1011.4,0.0,6.9,2.1,11.1,13.2,48698,NA,NA,NA
2024-02-21,33.0,26.2,28.9,24.0,75.9,N,13.7,1011.0,0.0,6.6,2.2,11.3,12.5,48698,NA,NA,NA
2024-02-22,33.4,26.3,28.8,23.8,75.1,N,12.2,1011.5,0.2,7.0,2.0,7.8,12.2,48698,NA,NA,NA
2024-02-23,32.2,26.4,28.6,23.7,75.2,N,14.5,1011.8,Tr,7.0,2.6,7.5,12.9,48698,NA,NA,NA
2024-02-24,32.3,26.0,28.6,23.0,72.7,N,16.4,1011.7,0.0,7.0,2.9,9.4,13.5,48698,NA,NA,NA
2024-02-25,31.9,26.3,28.7,22.7,70.9,N,17.2,1011.3,0.0,7.0,1.9,7.6,13.0,48698,NA,NA,NA
2024-02-26,33.2,26.5,29.1,23.5,72.8,N,20.3,1011.0,0.0,7.0,1.6,9.8,10.6,48698,NA,NA,NA
2024-02-27,32.9,27.1,28.6,23.7,75.6,N,16.4,1010.2,1.0,7.1,2.6,7.6,9.9,48698,NA,NA,NA
2024-02-28,32.0,26.9,28.6,23.3,73.2,N,19.1,1009.7,Tr,7.0,1.2,1.6,12.8,48698,NA,NA,NA
2024-02-29,32.9,26.0,28.6,22.6,71.0,N,17.5,1009.7,0.0,7.0,1.5,10.1,12.1,48698,NA,NA,NA
2024-03-01,33.4,26.8,29.3,23.8,73.3,N,15.8,1010.0,0.0,7.0,2.0,11.1,12.0,48698,NA,NA,NA
2024-03-01,33.4,26.8,29.3,23.8,73.3,N,15.8,1010.0,0.0,7.0,2.0,11.1,12.0,48698,NA,NA,NA
2024-03-02,33.4,26.6,28.8,24.4,78.0,N,13.8,1010.3,4.0,7.0,3.0,4.6,11.4,48698,NA,NA,NA
2024-03-03,32.8,24.7,27.4,24.1,83.0,N,15.7,1010.7,14.4,7.0,3.6,6.7,10.8,48698,NA,NA,NA
2024-03-04,31.1,25.5,28.2,24.6,81.1,N,13.1,1010.1,3.4,7.0,3.1,1.7,10.0,48698,NA,NA,NA
2024-03-05,32.4,24.1,27.7,24.3,83.1,N,10.1,1010.1,35.0,7.0,3.5,4.3,9.1,48698,NA,NA,NA
2024-03-06,31.9,25.1,26.9,24.2,86.0,N,7.7,1009.7,12.6,7.2,3.0,1.9,9.1,48698,NA,NA,NA
2024-03-07,33.9,26.2,28.2,24.8,82.8,N,8.1,1008.7,0.2,7.0,2.8,5.3,10.3,48698,NA,NA,NA
2024-03-08,33.2,23.8,27.8,24.7,83.6,NNW,7.2,1009.0,41.0,7.1,3.1,6.3,11.4,48698,NA,NA,NA
2024-03-09,31.9,22.5,27,23.9,83.8,N,8.6,1009.8,50.2,7.1,2.1,0.2,12.2,48698,NA,NA,NA
2024-03-10,32.8,26.3,28.5,23.8,76.6,N,12.0,1010.6,Tr,7.0,3.2,6.6,11.4,48698,NA,NA,NA
2024-03-11,32.1,26.0,28.6,23.0,72.1,N,17.1,1011.9,0.0,7.0,1.5,4.5,10.1,48698,NA,NA,NA
2024-03-12,32.5,26.5,29.1,23.0,70.7,N,13.7,1012.1,0.0,7.0,2.2,8.4,11.5,48698,NA,NA,NA
2024-03-13,32.7,25.5,28.5,22.6,71.6,N,15.8,1012.1,0.0,7.0,1.5,6.7,12.0,48698,NA,NA,NA
2024-03-14,33.1,25.6,28.9,22.8,71.5,N,16.2,1011.6,0.0,6.8,1.1,10.1,11.9,48698,NA,NA,NA
2024-03-15,32.9,25.4,28.6,22.9,72.4,N,14.8,1011.5,0.0,7.0,1.8,7.0,12.2,48698,NA,NA,NA
2024-03-16,32.2,25.6,28.5,22.9,72.8,N,14.4,1011.9,0.0,7.0,1.5,5.8,12.2,48698,NA,NA,NA
2024-03-17,33.1,26.1,29.1,23.3,72.0,N,15.7,1011.5,0.0,7.0,1.6,9.8,11.5,48698,NA,NA,NA
2024-03-18,33.2,25.6,29.1,23.2,71.7,N,15.9,1010.4,0.0,6.5,2.1,9.6,12.9,48698,NA,NA,NA
2024-03-19,33.6,26.9,29.6,23.7,71.6,N,17.8,1010.4,0.0,6.8,1.8,11.0,13.5,48698,NA,NA,NA
2024-03-20,33.4,26.8,29.1,23.6,73.0,N,19.5,1011.0,0.0,6.8,2.6,7.7,12.6,48698,NA,NA,NA
2024-03-21,32.5,27.2,28.9,23.6,73.5,N,18.4,1011.3,Tr,7.0,2.9,6.2,10.9,48698,NA,NA,NA
2024-03-22,32.4,26.8,29,23.2,71.8,N,16.6,1009.5,0.0,7.0,2.5,4.3,11.6,48698,NA,NA,NA
2024-03-23,33.3,26.7,29.2,22.8,69.2,NNE,15.3,1009.0,0.0,6.6,1.2,9.7,12.8,48698,NA,NA,NA
2024-03-24,34.2,26.8,29.5,23.0,69.4,NNE,14.7,1010.0,0.0,6.5,1.5,10.6,12.8,48698,NA,NA,NA
2024-03-25,34.1,26.9,29.7,23.7,71.4,N,15.1,1010.6,0.0,6.8,1.4,10.6,12.9,48698,NA,NA,NA
2024-03-26,34.5,27.4,30,23.6,69.8,N,15.1,1010.9,0.0,6.6,1.5,10.8,12.9,48698,NA,NA,NA
2024-03-27,34.3,26.8,29.7,23.7,71.2,N,14.9,1012.3,0.0,7.0,1.8,10.8,12.0,48698,NA,NA,NA
2024-03-28,34.9,27.2,30,24.2,72.4,NNE,13.8,1012.0,Tr,7.0,2.1,8.0,12.0,48698,NA,NA,NA
2024-03-29,34.7,27.5,30,23.8,70.4,ENE,13.4,1010.9,Tr,7.0,1.8,7.8,13.1,48698,NA,NA,NA
2024-03-30,35.2,27.8,30.5,23.6,68.1,ENE,13.0,1011.5,0.0,7.0,2.1,9.0,14.2,48698,NA,NA,NA
2024-03-31,34.9,26.7,30,23.7,70.8,NE,10.9,1012.3,0.6,7.0,2.9,6.9,12.0,48698,NA,NA,NA
2024-03-31,34.9,26.7,30,23.7,70.8,NE,10.9,1012.3,0.6,7.0,2.9,6.9,12.0,48698,NA,NA,NA
2024-04-01,34.8,26.7,29.2,24.2,74.6,N,7.7,1011.0,0.4,7.0,1.9,6.5,13.1,48698,NA,NA,NA
2024-04-01,34.8,26.7,29.2,24.2,74.6,N,7.7,1011.0,0.4,7.0,1.9,6.5,13.1,48698,NA,NA,NA
2024-04-02,34.4,27.8,30.4,24.3,70.8,ENE,10.7,1009.6,0.0,7.0,1.8,1.6,14.5,48698,NA,NA,NA
2024-04-03,34.9,28.3,30.8,24.2,69.1,ENE,12.7,1009.1,Tr,7.0,2.5,9.2,13.5,48698,NA,NA,NA
2024-04-04,34.3,27.2,29.9,24.2,72.5,NNW,8.7,1009.0,0.0,7.0,2.4,7.5,12.0,48698,NA,NA,NA
2024-04-05,34.6,26.5,28.6,23.7,75.9,N,8.0,1008.7,1.4,7.0,2.0,4.8,11.2,48698,NA,NA,NA
2024-04-06,34.9,26.8,29.9,23.7,70.9,N,12.4,1008.6,0.0,6.9,2.0,8.0,13.9,48698,NA,NA,NA
2024-04-07,34.7,27.8,30.6,24.0,68.7,NNE,14.7,1007.8,0.0,6.9,1.8,9.7,13.2,48698,NA,NA,NA
2024-04-08,35.6,28.2,30.7,23.8,68.3,NNE,12.4,1008.3,0.2,7.0,3.0,9.6,11.8,48698,NA,NA,NA
2024-04-09,34.7,26.6,29.5,24.3,73.8,NNW,7.6,1008.8,1.0,7.0,1.9,7.3,11.8,48698,NA,NA,NA
2024-04-10,35.8,27.6,30,24.4,73.7,N,12.4,1009.1,1.0,6.9,2.4,11.1,13.0,48698,NA,NA,NA
2024-04-11,33.0,25.3,28.5,24.5,80.0,NNE,12.9,1009.5,14.0,7.1,3.9,2.3,10.0,48698,NA,NA,NA
2024-04-12,33.1,24.2,27.6,24.1,82.9,N,11.7,1009.7,78.6,7.5,3.1,4.8,9.2,48698,NA,NA,NA
2024-04-13,33.5,24.2,27.4,24.0,81.2,N,10.2,1009.4,0.2,7.0,1.6,0.3,12.1,48698,NA,NA,NA
2024-04-14,33.9,26.6,29.3,24.5,77.4,NNE,11.8,1009.7,1.2,7.0,3.2,9.5,10.9,48698,NA,NA,NA
2024-04-15,31.5,26.7,28.2,24.8,81.4,N,8.6,1010.5,Tr,7.0,2.5,2.1,12.5,48698,NA,NA,NA
2024-04-16,32.5,24.9,28.5,24.9,82.7,NNE,12.0,1009.8,30.0,7.1,3.2,3.0,10.0,48698,NA,NA,NA
2024-04-17,30.3,24.6,27,24.7,86.1,SSW,5.3,1009.5,3.0,7.0,2.6,0.5,11.5,48698,NA,NA,NA
2024-04-18,31.7,26.1,28.1,24.4,79.5,ENE,7.4,1009.1,3.6,7.0,2.2,2.0,9.2,48698,NA,NA,NA
2024-04-19,32.8,26.0,29.4,24.6,76.2,ESE,7.3,1007.9,Tr,7.0,2.1,7.5,12.5,48698,NA,NA,NA
2024-04-20,33.2,25.3,29.3,24.6,77.1,ESE,8.7,1007.4,34.0,7.0,2.0,5.2,11.2,48698,NA,NA,NA
2024-04-21,33.2,24.2,28.1,24.9,83.0,SSW,5.1,1008.3,18.4,7.0,2.0,2.4,9.0,48698,NA,NA,NA
2024-04-22,33.6,27.2,29.4,25.5,80.5,ENE,6.9,1008.3,Tr,7.0,2.0,5.8,9.9,48698,NA,NA,NA
2024-04-23,33.4,28.0,30,25.4,77.1,ESE,7.7,1007.8,0.2,7.0,2.4,6.3,11.2,48698,NA,NA,NA
2024-04-24,34.5,27.8,30,25.3,76.0,ESE,9.9,1007.7,0.8,7.0,2.2,8.9,13.0,48698,NA,NA,NA
2024-04-25,32.9,28.4,30.3,24.6,71.9,SE,8.6,1007.4,0.0,7.0,2.1,8.2,12.8,48698,NA,NA,NA
2024-04-26,34.0,27.4,30.2,24.1,71.0,ENE,8.0,1007.5,Tr,7.0,1.5,8.7,12.2,48698,NA,NA,NA
2024-04-27,34.7,28.2,30.3,25.2,75.4,ENE,8.0,1007.3,0.2,7.0,2.1,8.1,13.0,48698,NA,NA,NA
2024-04-28,33.8,28.6,30.7,24.7,70.9,ESE,10.8,1008.0,Tr,7.0,1.9,10.0,12.5,48698,NA,NA,NA
2024-04-29,33.1,24.5,29.3,24.6,76.8,SE,8.1,1009.1,16.0,7.0,1.6,6.9,13.5,48698,NA,NA,NA
2024-04-30,34.0,28.4,30.6,24.8,71.9,E,9.7,1007.9,0.0,6.9,1.8,11.0,14.0,48698,NA,NA,NA
2024-05-01,34.0,28.6,30.8,25.0,71.5,ESE,11.2,1006.6,0.0,7.0,2.6,7.2,14.6,48698,NA,NA,NA
2024-05-01,34.0,28.6,30.8,25.0,71.5,ESE,11.2,1006.6,0.0,7.0,2.6,7.2,14.6,48698,NA,NA,NA
2024-05-02,34.0,26.0,29.5,25.2,78.5,SSE,8.0,1007.2,6.2,7.0,2.8,7.7,12.1,48698,NA,NA,NA
2024-05-03,33.0,27.4,29.3,25.6,81.3,SSE,7.3,1007.9,0.0,7.0,1.9,8.5,13.4,48698,NA,NA,NA
2024-05-04,32.3,24.4,28.5,24.7,81.3,SE,9.9,1009.0,86.0,7.4,3.5,5.6,9.8,48698,NA,NA,NA
2024-05-05,32.9,24.4,27.6,23.7,79.2,SSW,6.0,1008.4,0.4,7.1,1.6,0.0,11.8,48698,NA,NA,NA
2024-05-06,33.1,27.3,30.5,24.5,71.1,SE,11.0,1008.4,0.0,7.0,2.0,8.4,13.5,48698,NA,NA,NA
2024-05-07,33.6,25.3,29.4,25.1,79.2,E,9.8,1009.5,35.0,7.0,3.5,8.7,12.1,48698,NA,NA,NA
2024-05-08,32.2,25.0,28,24.3,80.0,NW,4.9,1009.8,0.6,7.0,2.6,2.5,11.5,48698,NA,NA,NA
2024-05-09,32.9,26.3,29.1,24.2,75.2,SE,8.0,1009.0,0.0,7.0,2.0,0.1,12.5,48698,NA,NA,NA
2024-05-10,33.3,26.9,30.3,24.4,71.4,ESE,12.4,1008.8,0.4,7.0,2.5,9.5,12.2,48698,NA,NA,NA
2024-05-11,32.8,26.5,29.8,24.7,74.4,SE,6.7,1009.7,Tr,7.0,2.1,7.2,11.8,48698,NA,NA,NA
2024-05-12,33.9,27.9,29.6,24.5,74.6,ESE,10.3,1010.0,1.0,7.0,1.6,8.3,12.2,48698,NA,NA,NA
2024-05-13,33.1,27.4,29.4,24.9,76.7,SSE,8.1,1009.0,0.8,7.0,2.6,4.3,11.2,48698,NA,NA,NA
2024-05-14,33.4,25.9,28.6,23.8,76.6,NNW,6.3,1008.7,3.0,7.0,2.4,3.4,12.0,48698,NA,NA,NA
2024-05-15,33.9,25.1,29.3,24.9,78.2,S,7.9,1009.3,23.0,7.0,2.6,7.7,10.6,48698,NA,NA,NA
2024-05-16,33.6,27.9,29.1,25.0,79.2,SSE,9.3,1009.3,3.0,7.1,4.0,6.8,10.1,48698,NA,NA,NA
2024-05-17,32.1,25.4,27.9,25.1,85.6,S,5.9,1009.4,4.4,7.0,2.5,1.7,9.8,48698,NA,NA,NA
2024-05-18,32.8,27.5,29.8,24.9,75.2,SE,8.2,1008.3,Tr,7.0,2.5,8.5,11.1,48698,NA,NA,NA
2024-05-19,33.2,27.3,29.4,24.7,76.5,SSE,10.4,1007.4,1.0,7.0,2.4,5.7,11.5,48698,NA,NA,NA
2024-05-20,33.0,25.6,28.3,25.0,83.1,SSE,11.0,1007.0,28.0,7.0,3.4,7.7,13.1,48698,NA,NA,NA
2024-05-21,31.0,26.2,28.9,24.8,78.5,SSE,11.0,1007.9,3.0,7.0,2.0,2.1,12.6,48698,NA,NA,NA
2024-05-22,31.5,26.7,28.6,25.1,82.0,S,5.9,1008.1,2.2,7.1,2.5,6.2,10.6,48698,NA,NA,NA
2024-05-23,32.3,26.6,28.2,25.0,82.7,SSE,6.4,1008.4,1.4,7.2,1.9,0.0,12.1,48698,NA,NA,NA
2024-05-24,32.9,24.9,27.7,24.5,83.8,NNE,8.2,1008.0,6.4,7.2,2.5,3.6,9.9,48698,NA,NA,NA
2024-05-25,31.7,24.9,29,25.0,80.0,S,4.5,1008.6,11.0,7.0,3.2,0.3,11.9,48698,NA,NA,NA
2024-05-26,31.9,24.4,28,24.9,82.8,SE,7.1,1009.9,9.2,7.4,2.9,1.3,11.9,48698,NA,NA,NA
2024-05-27,32.8,28.5,30.2,25.6,76.8,SE,10.1,1008.8,0.0,7.0,2.5,1.9,13.2,48698,NA,NA,NA
2024-05-28,33.2,29.0,30.4,25.3,74.8,SE,11.3,1008.9,Tr,7.0,2.4,5.5,11.4,48698,NA,NA,NA
2024-05-29,33.2,26.1,29.7,25.2,77.9,SE,9.5,1008.5,0.2,7.0,1.3,0.6,12.3,48698,NA,NA,NA
2024-05-30,34.1,28.3,30.2,25.5,77.0,SSE,10.9,1008.7,0.6,7.0,2.4,9.0,13.0,48698,NA,NA,NA
2024-05-31,31.9,26.7,29.3,24.4,75.4,SSE,8.2,1009.1,1.0,7.0,2.1,9.0,11.8,48698,NA,NA,NA
2024-05-31,31.9,26.7,29.3,24.4,75.4,SSE,8.2,1009.1,1.0,7.0,2.1,9.0,11.8,48698,NA,NA,NA
2024-06-01,31.6,23.0,28,24.2,81.2,SSE,8.5,1010.4,33.0,7.5,3.1,1.7,8.7,48698,NA,NA,NA
2024-06-01,31.6,23.0,28,24.2,81.2,SSE,8.5,1010.4,33.0,7.5,3.1,1.7,8.7,48698,NA,NA,NA
2024-06-02,30.7,24.7,27.8,24.2,80.9,S,6.6,1011.4,Tr,7.1,2.1,0.1,10.9,48698,NA,NA,NA
2024-06-03,31.2,25.1,27.4,24.3,83.8,SSE,5.9,1011.5,6.1,7.5,1.9,1.0,11.1,48698,NA,NA,NA
2024-06-04,33.1,26.8,29,24.3,76.7,E,7.0,1010.9,0.0,7.0,1.5,5.8,12.0,48698,NA,NA,NA
2024-06-05,33.2,27.9,30,24.7,73.6,SE,9.8,1011.1,0.0,7.0,2.0,4.9,13.8,48698,NA,NA,NA
2024-06-06,33.0,28.6,30.6,24.7,71.1,ESE,12.0,1011.1,0.0,7.0,2.4,9.5,13.5,48698,NA,NA,NA
2024-06-07,33.3,25.0,27.9,24.2,81.3,WNW,6.3,1011.2,3.0,7.1,2.4,6.2,10.6,48698,NA,NA,NA
2024-06-08,32.1,27.5,29.3,24.7,76.5,S,8.6,1009.5,0.2,7.0,2.1,2.8,12.0,48698,NA,NA,NA
2024-06-09,31.8,25.1,28.7,24.6,79.1,SE,8.3,1009.6,14.0,7.0,1.9,2.0,11.2,48698,NA,NA,NA
2024-06-10,32.9,24.6,29.3,24.3,74.7,S,8.7,1010.7,0.0,7.0,2.4,7.7,13.2,48698,NA,NA,NA
2024-06-11,33.7,27.0,29.4,24.9,77.1,ESE,7.7,1011.3,0.0,7.0,1.1,4.9,11.5,48698,NA,NA,NA
2024-06-12,33.8,25.7,28.5,24.3,79.3,S,6.7,1011.9,6.8,7.0,2.1,8.7,11.2,48698,NA,NA,NA
2024-06-13,33.4,26.6,29.2,24.0,73.9,S,6.6,1011.5,Tr,6.9,1.2,6.6,12.8,48698,NA,NA,NA
2024-06-14,34.1,27.4,30,24.0,71.6,SE,9.2,1009.8,2.0,7.0,2.9,6.8,12.5,48698,NA,NA,NA
2024-06-15,32.6,26.4,28.3,24.4,79.4,S,6.6,1008.9,1.0,7.0,1.4,4.9,10.8,48698,NA,NA,NA
2024-06-16,31.8,23.7,27.9,23.6,78.6,SSE,8.2,1009.1,13.2,7.2,3.2,1.6,9.5,48698,NA,NA,NA
2024-06-17,32.2,24.6,29.5,23.8,71.8,SSW,9.1,1009.7,0.0,7.0,2.2,6.8,13.2,48698,NA,NA,NA
2024-06-18,33.7,26.6,29.1,23.3,72.3,S,9.9,1009.9,Tr,7.0,2.6,10.0,11.1,48698,NA,NA,NA
2024-06-19,31.9,26.9,28.7,24.4,77.6,S,10.1,1009.3,0.2,7.0,2.0,3.7,10.2,48698,NA,NA,NA
2024-06-20,31.2,26.7,28.6,24.1,76.5,SSW,7.0,1008.0,2.0,7.0,2.1,1.2,11.4,48698,NA,NA,NA
2024-06-21,32.2,22.6,27.9,23.5,78.4,SSW,13.2,1008.7,81.2,7.2,3.4,7.3,10.5,48698,NA,NA,NA
2024-06-22,30.1,23.2,26.9,23.2,80.8,S,13.0,1010.1,27.6,7.5,3.2,0.2,11.1,48698,NA,NA,NA
2024-06-23,30.6,24.7,27.5,23.4,78.6,S,8.3,1009.5,Tr,7.1,1.2,0.0,12.0,48698,NA,NA,NA
2024-06-24,32.2,26.9,29.7,23.8,70.8,SSE,11.7,1009.0,0.0,7.0,2.0,3.8,13.0,48698,NA,NA,NA
2024-06-25,32.6,25.4,29.6,24.6,74.9,ESE,10.1,1008.3,7.0,7.0,2.4,7.3,12.5,48698,NA,NA,NA
2024-06-26,32.6,28.3,30.1,24.3,71.5,E,13.2,1008.0,Tr,7.0,2.4,8.7,13.6,48698,NA,NA,NA
2024-06-27,33.2,26.9,29.1,24.7,78.0,ENE,9.6,1009.1,0.0,7.0,1.9,9.8,12.0,48698,NA,NA,NA
2024-06-28,31.6,27.0,29,24.2,75.2,ENE,8.4,1009.8,Tr,7.0,2.0,1.5,12.8,48698,NA,NA,NA
2024-06-29,32.4,24.9,27.9,24.3,81.5,SE,5.4,1010.1,13.4,7.0,2.2,7.0,11.1,48698,NA,NA,NA
2024-06-30,31.0,24.0,28.1,23.7,77.9,SSE,9.3,1011.2,34.6,7.2,3.1,3.8,10.9,48698,NA,NA,NA
2024-07-01,31.4,23.7,26.9,23.7,82.7,NW,4.8,1010.8,0.2,7.1,1.8,0.1,11.8,48698,NA,NA,NA
2024-07-01,31.4,23.7,26.9,23.7,82.7,NW,4.8,1010.8,0.2,7.1,1.8,0.1,11.8,48698,NA,NA,NA
2024-07-02,32.1,26.5,28.6,24.4,78.4,SSE,7.3,1009.3,1.7,7.0,2.4,3.8,12.1,48698,NA,NA,NA
2024-07-03,31.8,26.9,29.7,24.7,74.9,SSE,11.4,1009.3,0.0,7.0,2.2,4.0,12.5,48698,NA,NA,NA
2024-07-04,32.6,25.4,28.9,23.7,74.0,SE,14.1,1010.6,4.6,7.0,2.1,6.7,12.8,48698,NA,NA,NA
2024-07-05,32.3,27.0,29.3,23.5,71.8,S,9.0,1009.5,0.0,7.0,1.2,7.3,13.2,48698,NA,NA,NA
2024-07-06,32.9,26.2,28.9,23.6,74.5,SW,8.2,1007.9,Tr,7.0,1.6,7.6,10.4,48698,NA,NA,NA
2024-07-07,31.3,26.0,28.4,24.2,78.4,S,8.2,1008.5,2.4,7.1,2.8,1.8,10.1,48698,NA,NA,NA
2024-07-08,31.3,25.8,28.3,23.9,78.0,SSE,8.0,1008.9,1.0,7.0,2.4,3.0,10.5,48698,NA,NA,NA
2024-07-09,31.2,25.7,27.1,23.5,81.2,SSE,8.0,1009.4,16.1,7.0,1.9,1.8,11.8,48698,NA,NA,NA
2024-07-10,30.4,24.6,28.3,23.4,74.4,S,9.9,1010.9,Tr,7.0,2.0,5.2,13.0,48698,NA,NA,NA
2024-07-11,31.5,27.1,29.1,23.7,73.0,S,13.4,1011.2,0.4,7.0,2.0,6.5,12.0,48698,NA,NA,NA
2024-07-12,30.9,27.7,29.1,23.5,72.4,SSE,13.9,1009.5,0.0,7.0,1.6,5.3,12.2,48698,NA,NA,NA
2024-07-13,31.7,23.4,26.9,23.5,81.8,SE,7.7,1008.8,10.2,7.2,1.9,1.4,11.8,48698,NA,NA,NA
2024-07-14,32.3,27.6,29.4,23.5,71.2,SE,15.3,1007.9,0.6,7.0,2.5,9.9,11.5,48698,NA,NA,NA
2024-07-15,32.1,27.5,29.1,23.2,70.7,SSE,12.7,1008.4,Tr,7.0,2.0,3.8,11.5,48698,NA,NA,NA
2024-07-16,32.0,27.8,29.5,23.2,69.3,SSE,16.2,1008.6,0.0,7.0,1.2,8.4,12.4,48698,NA,NA,NA
2024-07-17,32.1,27.8,29.3,23.8,72.6,SSE,14.1,1008.5,Tr,7.0,1.4,5.5,12.2,48698,NA,NA,NA
2024-07-18,32.3,27.6,29.5,24.1,73.0,SSE,14.9,1009.8,0.0,7.0,1.4,6.9,13.0,48698,NA,NA,NA
2024-07-19,32.7,28.3,30.1,24.0,70.4,SE,17.8,1009.5,0.0,7.0,1.8,10.4,12.5,48698,NA,NA,NA
2024-07-20,32.5,28.3,29.9,24.1,71.6,SE,17.1,1009.3,0.0,7.0,1.6,8.1,13.2,48698,NA,NA,NA
2024-07-21,32.8,28.5,30.2,23.9,70.0,SSE,17.1,1010.4,0.0,7.0,1.4,8.2,13.0,48698,NA,NA,NA
2024-07-22,33.0,28.5,30.1,24.3,71.8,SE,16.4,1010.5,0.0,7.0,2.5,5.4,11.8,48698,NA,NA,NA
